data;
param :Aij: A :=
	"OBJ.FUNC"	"C-----25"	0.165000E+03
	"R----180"	"C-----25"	-.130000E+02
	"OBJ.FUNC"	"C-----26"	0.251000E+03
	"R----179"	"C-----26"	-.600000E+01
	"OBJ.FUNC"	"C-----27"	0.228000E+03
	"R-----80"	"C-----27"	-.900000E+01
	"OBJ.FUNC"	"C-----28"	0.272000E+03
	"R-----85"	"C-----28"	-.400000E+01
	"OBJ.FUNC"	"C-----29"	0.243000E+03
	"R----160"	"C-----29"	-.110000E+02
	"OBJ.FUNC"	"C-----30"	0.150000E+03
	"R----165"	"C-----30"	-.300000E+01
	"OBJ.FUNC"	"C-----31"	0.269000E+03
	"R-----57"	"C-----31"	-.160000E+02
	"OBJ.FUNC"	"C-----32"	0.267000E+03
	"R-----79"	"C-----32"	-.500000E+01
	"OBJ.FUNC"	"C-----33"	0.161000E+03
	"R----178"	"C-----33"	-.300000E+01
	"OBJ.FUNC"	"C-----34"	0.181000E+03
	"R----137"	"C-----34"	-.400000E+01
	"OBJ.FUNC"	"C-----35"	0.204000E+03
	"R----159"	"C-----35"	-.200000E+01
	"OBJ.FUNC"	"C-----36"	0.197000E+03
	"R----124"	"C-----36"	-.400000E+01
	"OBJ.FUNC"	"C-----37"	0.124000E+03
	"R-----78"	"C-----37"	-.120000E+02
	"OBJ.FUNC"	"C-----38"	0.228000E+03
	"R-----43"	"C-----38"	-.120000E+02
	"OBJ.FUNC"	"C-----39"	0.201000E+03
	"R----158"	"C-----39"	-.900000E+01
	"OBJ.FUNC"	"C-----40"	0.213000E+03
	"R-----56"	"C-----40"	-.160000E+02
	"OBJ.FUNC"	"C-----41"	0.104000E+03
	"R-----65"	"C-----41"	-.160000E+02
	"OBJ.FUNC"	"C-----42"	0.890000E+02
	"R----136"	"C-----42"	-.100000E+01
	"OBJ.FUNC"	"C-----43"	0.283000E+03
	"R----145"	"C-----43"	-.900000E+01
	"OBJ.FUNC"	"C-----44"	0.297000E+03
	"R----123"	"C-----44"	-.100000E+01
	"OBJ.FUNC"	"C-----45"	0.173000E+03
	"R-----77"	"C-----45"	-.120000E+02
	"OBJ.FUNC"	"C-----46"	0.126000E+03
	"R-----42"	"C-----46"	-.200000E+01
	"OBJ.FUNC"	"C-----47"	0.231000E+03
	"R----104"	"C-----47"	-.700000E+01
	"OBJ.FUNC"	"C-----48"	0.185000E+03
	"R----157"	"C-----48"	-.500000E+01
	"OBJ.FUNC"	"C-----49"	0.276000E+03
	"R----122"	"C-----49"	-.700000E+01
	"OBJ.FUNC"	"C-----50"	0.108000E+03
	"R-----36"	"C-----50"	-.600000E+01
	"OBJ.FUNC"	"C-----51"	0.284000E+03
	"R-----41"	"C-----51"	-.900000E+01
	"OBJ.FUNC"	"C-----52"	0.168000E+03
	"R----116"	"C-----52"	-.210000E+02
	"OBJ.FUNC"	"C-----53"	0.214000E+03
	"R----103"	"C-----53"	-.700000E+01
	"OBJ.FUNC"	"C-----54"	0.840000E+02
	"R----102"	"C-----54"	-.700000E+01
	"OBJ.FUNC"	"C-----55"	0.127000E+03
	"R----101"	"C-----55"	-.600000E+01
	"OBJ.FUNC"	"C-----56"	0.256000E+03
	"R----100"	"C-----56"	-.300000E+01
	"OBJ.FUNC"	"C-----57"	0.890000E+02
	"R-----99"	"C-----57"	-.700000E+01
	"OBJ.FUNC"	"C-----58"	0.141000E+03
	"R-----94"	"C-----58"	-.200000E+01
	"OBJ.FUNC"	"C-----59"	0.196000E+03
	"R-----98"	"C-----59"	-.400000E+01
	"OBJ.FUNC"	"C-----60"	0.143000E+03
	"R----174"	"C-----60"	-.210000E+02
	"OBJ.FUNC"	"C-----61"	0.155000E+03
	"R-----97"	"C-----61"	-.100000E+01
	"OBJ.FUNC"	"C-----62"	0.263000E+03
	"R----188"	"C-----62"	-.100000E+01
	"OBJ.FUNC"	"C-----63"	0.237000E+03
	"R----173"	"C-----63"	-.210000E+02
	"OBJ.FUNC"	"C-----64"	0.195000E+03
	"R----187"	"C-----64"	-.140000E+02
	"OBJ.FUNC"	"C-----65"	0.100000E+03
	"R-----93"	"C-----65"	-.700000E+01
	"OBJ.FUNC"	"C-----66"	0.289000E+03
	"R----186"	"C-----66"	-.140000E+02
	"OBJ.FUNC"	"C-----67"	0.263000E+03
	"R-----92"	"C-----67"	-.500000E+01
	"OBJ.FUNC"	"C-----68"	0.282000E+03
	"R----167"	"C-----68"	-.110000E+02
	"OBJ.FUNC"	"C-----69"	0.101000E+03
	"R----172"	"C-----69"	-.200000E+01
	"OBJ.FUNC"	"C-----70"	0.264000E+03
	"R-----74"	"C-----70"	-.300000E+01
	"OBJ.FUNC"	"C-----71"	0.222000E+03
	"R----154"	"C-----71"	-.130000E+02
	"OBJ.FUNC"	"C-----72"	0.890000E+02
	"R-----91"	"C-----72"	-.180000E+02
	"OBJ.FUNC"	"C-----73"	0.191000E+03
	"R-----86"	"C-----73"	-.180000E+02
	"OBJ.FUNC"	"C-----74"	0.114000E+03
	"R----166"	"C-----74"	-.600000E+01
	"OBJ.FUNC"	"C-----75"	0.281000E+03
	"R-----73"	"C-----75"	-.120000E+02
	"OBJ.FUNC"	"C-----76"	0.234000E+03
	"R----153"	"C-----76"	-.600000E+01
	"OBJ.FUNC"	"C-----77"	0.140000E+03
	"R----147"	"C-----77"	-.280000E+02
	"OBJ.FUNC"	"C-----78"	0.187000E+03
	"R-----72"	"C-----78"	-.400000E+01
	"OBJ.FUNC"	"C-----79"	0.188000E+03
	"R-----54"	"C-----79"	-.900000E+01
	"OBJ.FUNC"	"C-----80"	0.244000E+03
	"R----152"	"C-----80"	-.300000E+01
	"OBJ.FUNC"	"C-----81"	0.104000E+03
	"R----134"	"C-----81"	-.130000E+02
	"OBJ.FUNC"	"C-----82"	0.283000E+03
	"R-----71"	"C-----82"	-.100000E+01
	"OBJ.FUNC"	"C-----83"	0.117000E+03
	"R-----53"	"C-----83"	-.500000E+01
	"OBJ.FUNC"	"C-----84"	0.112000E+03
	"R-----66"	"C-----84"	-.500000E+01
	"OBJ.FUNC"	"C-----85"	0.101000E+03
	"R----146"	"C-----85"	-.200000E+01
	"OBJ.FUNC"	"C-----86"	0.298000E+03
	"R----133"	"C-----86"	-.200000E+01
	"OBJ.FUNC"	"C-----87"	0.242000E+03
	"R-----52"	"C-----87"	-.120000E+02
	"OBJ.FUNC"	"C-----88"	0.234000E+03
	"R----132"	"C-----88"	-.900000E+01
	"OBJ.FUNC"	"C-----89"	0.256000E+03
	"R-----51"	"C-----89"	-.120000E+02
	"OBJ.FUNC"	"C-----90"	0.127000E+03
	"R----131"	"C-----90"	-.500000E+01
	"OBJ.FUNC"	"C-----91"	0.255000E+03
	"R-----50"	"C-----91"	-.120000E+02
	"OBJ.FUNC"	"C-----92"	0.201000E+03
	"R----130"	"C-----92"	-.700000E+01
	"OBJ.FUNC"	"C-----93"	0.188000E+03
	"R-----49"	"C-----93"	-.600000E+01
	"OBJ.FUNC"	"C-----94"	0.231000E+03
	"R----129"	"C-----94"	-.700000E+01
	"OBJ.FUNC"	"C-----95"	0.213000E+03
	"R-----35"	"C-----95"	-.300000E+01
	"OBJ.FUNC"	"C-----96"	0.272000E+03
	"R-----48"	"C-----96"	-.300000E+01
	"OBJ.FUNC"	"C-----97"	0.190000E+03
	"R----111"	"C-----97"	-.400000E+01
	"OBJ.FUNC"	"C-----98"	0.980000E+02
	"R----128"	"C-----98"	-.700000E+01
	"OBJ.FUNC"	"C-----99"	0.189000E+03
	"R-----30"	"C-----99"	-.200000E+02
	"OBJ.FUNC"	"C----100"	0.261000E+03
	"R----115"	"C----100"	-.130000E+02
	"OBJ.FUNC"	"C----101"	0.176000E+03
	"R----110"	"C----101"	-.100000E+01
	"OBJ.FUNC"	"C----102"	0.179000E+03
	"R-----34"	"C----102"	-.200000E+02
	"OBJ.FUNC"	"C----103"	0.129000E+03
	"R-----29"	"C----103"	-.200000E+01
	"OBJ.FUNC"	"C----104"	0.138000E+03
	"R----109"	"C----104"	-.210000E+02
	"OBJ.FUNC"	"C----105"	0.100000E+03
	"R-----28"	"C----105"	-.900000E+01
	"OBJ.FUNC"	"C----106"	0.203000E+03
	"R----108"	"C----106"	-.210000E+02
	"OBJ.FUNC"	"C----107"	0.240000E+03
	"R----164"	"C----107"	-.110000E+02
	"OBJ.FUNC"	"C----108"	0.258000E+03
	"R-----27"	"C----108"	-.500000E+01
	"OBJ.FUNC"	"C----109"	0.920000E+02
	"R----177"	"C----109"	-.210000E+02
	"OBJ.FUNC"	"C----110"	0.157000E+03
	"R----107"	"C----110"	-.200000E+01
	"OBJ.FUNC"	"C----111"	0.180000E+03
	"R-----84"	"C----111"	-.100000E+01
	"OBJ.FUNC"	"C----112"	0.850000E+02
	"R----106"	"C----112"	-.900000E+01
	"OBJ.FUNC"	"C----113"	0.131000E+03
	"R----176"	"C----113"	-.400000E+01
	"OBJ.FUNC"	"C----114"	0.108000E+03
	"R-----83"	"C----114"	-.180000E+02
	"OBJ.FUNC"	"C----115"	0.123000E+03
	"R----163"	"C----115"	-.400000E+01
	"OBJ.FUNC"	"C----116"	0.147000E+03
	"R-----82"	"C----116"	-.180000E+02
	"OBJ.FUNC"	"C----117"	0.179000E+03
	"R-----64"	"C----117"	-.160000E+02
	"OBJ.FUNC"	"C----118"	0.293000E+03
	"R----162"	"C----118"	-.100000E+01
	"OBJ.FUNC"	"C----119"	0.200000E+03
	"R----144"	"C----119"	-.500000E+01
	"OBJ.FUNC"	"C----120"	0.202000E+03
	"R-----81"	"C----120"	-.200000E+01
	"OBJ.FUNC"	"C----121"	0.111000E+03
	"R----121"	"C----121"	-.700000E+01
	"OBJ.FUNC"	"C----122"	0.164000E+03
	"R-----76"	"C----122"	-.120000E+02
	"OBJ.FUNC"	"C----123"	0.256000E+03
	"R----161"	"C----123"	-.110000E+02
	"OBJ.FUNC"	"C----124"	0.147000E+03
	"R-----40"	"C----124"	-.500000E+01
	"OBJ.FUNC"	"C----125"	0.248000E+03
	"R----156"	"C----125"	-.200000E+02
	"OBJ.FUNC"	"C----126"	0.233000E+03
	"R----120"	"C----126"	-.200000E+01
	"OBJ.FUNC"	"C----127"	0.253000E+03
	"R-----63"	"C----127"	-.130000E+02
	"OBJ.FUNC"	"C----128"	0.105000E+03
	"R-----39"	"C----128"	-.200000E+02
	"OBJ.FUNC"	"C----129"	0.940000E+02
	"R----143"	"C----129"	-.130000E+02
	"OBJ.FUNC"	"C----130"	0.271000E+03
	"R----119"	"C----130"	-.700000E+01
	"OBJ.FUNC"	"C----131"	0.261000E+03
	"R-----62"	"C----131"	-.600000E+01
	"OBJ.FUNC"	"C----132"	0.161000E+03
	"R-----38"	"C----132"	-.200000E+02
	"OBJ.FUNC"	"C----133"	0.214000E+03
	"R----142"	"C----133"	-.130000E+02
	"OBJ.FUNC"	"C----134"	0.171000E+03
	"R----118"	"C----134"	-.500000E+01
	"OBJ.FUNC"	"C----135"	0.284000E+03
	"R-----61"	"C----135"	-.300000E+01
	"OBJ.FUNC"	"C----136"	0.211000E+03
	"R----105"	"C----136"	-.500000E+01
	"OBJ.FUNC"	"C----137"	0.159000E+03
	"R-----96"	"C----137"	-.700000E+01
	"OBJ.FUNC"	"C----138"	0.286000E+03
	"R----141"	"C----138"	-.130000E+02
	"OBJ.FUNC"	"C----139"	0.900000E+02
	"R-----37"	"C----139"	-.130000E+02
	"OBJ.FUNC"	"C----140"	0.129000E+03
	"R----195"	"C----140"	-.140000E+02
	"OBJ.FUNC"	"C----141"	0.105000E+03
	"R----117"	"C----141"	-.200000E+02
	"OBJ.FUNC"	"C----142"	0.138000E+03
	"R----194"	"C----142"	-.140000E+02
	"OBJ.FUNC"	"C----143"	0.230000E+03
	"R----193"	"C----143"	-.130000E+02
	"OBJ.FUNC"	"C----144"	0.164000E+03
	"R----192"	"C----144"	-.600000E+01
	"OBJ.FUNC"	"C----145"	0.296000E+03
	"R----191"	"C----145"	-.300000E+01
	"OBJ.FUNC"	"C----146"	0.231000E+03
	"R----190"	"C----146"	-.140000E+02
	"OBJ.FUNC"	"C----147"	0.194000E+03
	"R-----95"	"C----147"	-.700000E+01
	"OBJ.FUNC"	"C----148"	0.157000E+03
	"R----171"	"C----148"	-.900000E+01
	"OBJ.FUNC"	"C----149"	0.229000E+03
	"R----175"	"C----149"	-.100000E+01
	"OBJ.FUNC"	"C----150"	0.930000E+02
	"R-----90"	"C----150"	-.180000E+02
	"OBJ.FUNC"	"C----151"	0.107000E+03
	"R----189"	"C----151"	-.400000E+01
	"OBJ.FUNC"	"C----152"	0.230000E+03
	"R----170"	"C----152"	-.500000E+01
	"OBJ.FUNC"	"C----153"	0.282000E+03
	"R-----89"	"C----153"	-.130000E+02
	"OBJ.FUNC"	"C----154"	0.212000E+03
	"R----169"	"C----154"	-.110000E+02
	"OBJ.FUNC"	"C----155"	0.292000E+03
	"R----155"	"C----155"	-.280000E+02
	"OBJ.FUNC"	"C----156"	0.127000E+03
	"R-----88"	"C----156"	-.600000E+01
	"OBJ.FUNC"	"C----157"	0.247000E+03
	"R----168"	"C----157"	-.110000E+02
	"OBJ.FUNC"	"C----158"	0.100000E+03
	"R----151"	"C----158"	-.280000E+02
	"OBJ.FUNC"	"C----159"	0.226000E+03
	"R-----70"	"C----159"	-.120000E+02
	"OBJ.FUNC"	"C----160"	0.112000E+03
	"R-----75"	"C----160"	-.600000E+01
	"OBJ.FUNC"	"C----161"	0.195000E+03
	"R----150"	"C----161"	-.400000E+01
	"OBJ.FUNC"	"C----162"	0.275000E+03
	"R-----87"	"C----162"	-.300000E+01
	"OBJ.FUNC"	"C----163"	0.116000E+03
	"R-----69"	"C----163"	-.120000E+02
	"OBJ.FUNC"	"C----164"	0.209000E+03
	"R----149"	"C----164"	-.100000E+01
	"OBJ.FUNC"	"C----165"	0.173000E+03
	"R-----68"	"C----165"	-.200000E+01
	"OBJ.FUNC"	"C----166"	0.218000E+03
	"R----148"	"C----166"	-.280000E+02
	"OBJ.FUNC"	"C----167"	0.194000E+03
	"R-----55"	"C----167"	-.200000E+01
	"OBJ.FUNC"	"C----168"	0.120000E+03
	"R----135"	"C----168"	-.130000E+02
	"OBJ.FUNC"	"C----169"	0.163000E+03
	"R-----67"	"C----169"	-.900000E+01
	"OBJ.FUNC"	"C----170"	0.700000E+01
	"R-----13"	"C----170"	0.100000E+01
	"R-----26"	"C----170"	0.100000E+01
	"R----195"	"C----170"	0.100000E+01
	"OBJ.FUNC"	"C----171"	0.100000E+01
	"R-----12"	"C----171"	0.100000E+01
	"R-----26"	"C----171"	0.100000E+01
	"R----194"	"C----171"	0.100000E+01
	"OBJ.FUNC"	"C----172"	0.300000E+01
	"R-----11"	"C----172"	0.100000E+01
	"R-----26"	"C----172"	0.100000E+01
	"R----193"	"C----172"	0.100000E+01
	"OBJ.FUNC"	"C----173"	0.300000E+01
	"R-----10"	"C----173"	0.100000E+01
	"R-----26"	"C----173"	0.100000E+01
	"R----192"	"C----173"	0.100000E+01
	"OBJ.FUNC"	"C----174"	0.300000E+01
	"R------9"	"C----174"	0.100000E+01
	"R-----26"	"C----174"	0.100000E+01
	"R----191"	"C----174"	0.100000E+01
	"OBJ.FUNC"	"C----175"	0.800000E+01
	"R------8"	"C----175"	0.100000E+01
	"R-----26"	"C----175"	0.100000E+01
	"R----190"	"C----175"	0.100000E+01
	"OBJ.FUNC"	"C----176"	0.900000E+01
	"R------7"	"C----176"	0.100000E+01
	"R-----26"	"C----176"	0.100000E+01
	"R----189"	"C----176"	0.100000E+01
	"OBJ.FUNC"	"C----177"	0.600000E+01
	"R------6"	"C----177"	0.100000E+01
	"R-----26"	"C----177"	0.100000E+01
	"R----188"	"C----177"	0.100000E+01
	"OBJ.FUNC"	"C----178"	0.100000E+02
	"R------5"	"C----178"	0.100000E+01
	"R-----26"	"C----178"	0.100000E+01
	"R----187"	"C----178"	0.100000E+01
	"OBJ.FUNC"	"C----179"	0.900000E+01
	"R------4"	"C----179"	0.100000E+01
	"R-----26"	"C----179"	0.100000E+01
	"R----186"	"C----179"	0.100000E+01
	"OBJ.FUNC"	"C----180"	0.300000E+01
	"R------3"	"C----180"	0.100000E+01
	"R-----26"	"C----180"	0.100000E+01
	"R----185"	"C----180"	0.100000E+01
	"OBJ.FUNC"	"C----181"	0.700000E+01
	"R------2"	"C----181"	0.100000E+01
	"R-----26"	"C----181"	0.100000E+01
	"R----184"	"C----181"	0.100000E+01
	"OBJ.FUNC"	"C----182"	0.900000E+01
	"R------1"	"C----182"	0.100000E+01
	"R-----26"	"C----182"	0.100000E+01
	"R----183"	"C----182"	0.100000E+01
	"OBJ.FUNC"	"C----183"	0.700000E+01
	"R-----13"	"C----183"	0.100000E+01
	"R-----25"	"C----183"	0.100000E+01
	"R----182"	"C----183"	0.100000E+01
	"OBJ.FUNC"	"C----184"	0.400000E+01
	"R-----12"	"C----184"	0.100000E+01
	"R-----25"	"C----184"	0.100000E+01
	"R----181"	"C----184"	0.100000E+01
	"OBJ.FUNC"	"C----185"	0.400000E+01
	"R-----11"	"C----185"	0.100000E+01
	"R-----25"	"C----185"	0.100000E+01
	"R----180"	"C----185"	0.100000E+01
	"OBJ.FUNC"	"C----186"	0.800000E+01
	"R-----10"	"C----186"	0.100000E+01
	"R-----25"	"C----186"	0.100000E+01
	"R----179"	"C----186"	0.100000E+01
	"OBJ.FUNC"	"C----187"	0.800000E+01
	"R------9"	"C----187"	0.100000E+01
	"R-----25"	"C----187"	0.100000E+01
	"R----178"	"C----187"	0.100000E+01
	"OBJ.FUNC"	"C----188"	0.900000E+01
	"R------8"	"C----188"	0.100000E+01
	"R-----25"	"C----188"	0.100000E+01
	"R----177"	"C----188"	0.100000E+01
	"OBJ.FUNC"	"C----189"	0.100000E+02
	"R------7"	"C----189"	0.100000E+01
	"R-----25"	"C----189"	0.100000E+01
	"R----176"	"C----189"	0.100000E+01
	"OBJ.FUNC"	"C----190"	0.500000E+01
	"R------6"	"C----190"	0.100000E+01
	"R-----25"	"C----190"	0.100000E+01
	"R----175"	"C----190"	0.100000E+01
	"OBJ.FUNC"	"C----191"	0.900000E+01
	"R------5"	"C----191"	0.100000E+01
	"R-----25"	"C----191"	0.100000E+01
	"R----174"	"C----191"	0.100000E+01
	"OBJ.FUNC"	"C----192"	0.900000E+01
	"R------4"	"C----192"	0.100000E+01
	"R-----25"	"C----192"	0.100000E+01
	"R----173"	"C----192"	0.100000E+01
	"OBJ.FUNC"	"C----193"	0.600000E+01
	"R------3"	"C----193"	0.100000E+01
	"R-----25"	"C----193"	0.100000E+01
	"R----172"	"C----193"	0.100000E+01
	"OBJ.FUNC"	"C----194"	0.100000E+02
	"R------2"	"C----194"	0.100000E+01
	"R-----25"	"C----194"	0.100000E+01
	"R----171"	"C----194"	0.100000E+01
	"OBJ.FUNC"	"C----195"	0.400000E+01
	"R------1"	"C----195"	0.100000E+01
	"R-----25"	"C----195"	0.100000E+01
	"R----170"	"C----195"	0.100000E+01
	"OBJ.FUNC"	"C----196"	0.100000E+01
	"R-----13"	"C----196"	0.100000E+01
	"R-----24"	"C----196"	0.100000E+01
	"R----169"	"C----196"	0.100000E+01
	"OBJ.FUNC"	"C----197"	0.100000E+02
	"R-----12"	"C----197"	0.100000E+01
	"R-----24"	"C----197"	0.100000E+01
	"R----168"	"C----197"	0.100000E+01
	"OBJ.FUNC"	"C----198"	0.400000E+01
	"R-----11"	"C----198"	0.100000E+01
	"R-----24"	"C----198"	0.100000E+01
	"R----167"	"C----198"	0.100000E+01
	"OBJ.FUNC"	"C----199"	0.700000E+01
	"R-----10"	"C----199"	0.100000E+01
	"R-----24"	"C----199"	0.100000E+01
	"R----166"	"C----199"	0.100000E+01
	"OBJ.FUNC"	"C----200"	0.300000E+01
	"R------9"	"C----200"	0.100000E+01
	"R-----24"	"C----200"	0.100000E+01
	"R----165"	"C----200"	0.100000E+01
	"OBJ.FUNC"	"C----201"	0.100000E+01
	"R------8"	"C----201"	0.100000E+01
	"R-----24"	"C----201"	0.100000E+01
	"R----164"	"C----201"	0.100000E+01
	"OBJ.FUNC"	"C----202"	0.100000E+01
	"R------7"	"C----202"	0.100000E+01
	"R-----24"	"C----202"	0.100000E+01
	"R----163"	"C----202"	0.100000E+01
	"OBJ.FUNC"	"C----203"	0.500000E+01
	"R------6"	"C----203"	0.100000E+01
	"R-----24"	"C----203"	0.100000E+01
	"R----162"	"C----203"	0.100000E+01
	"OBJ.FUNC"	"C----204"	0.100000E+01
	"R------5"	"C----204"	0.100000E+01
	"R-----24"	"C----204"	0.100000E+01
	"R----161"	"C----204"	0.100000E+01
	"OBJ.FUNC"	"C----205"	0.400000E+01
	"R------4"	"C----205"	0.100000E+01
	"R-----24"	"C----205"	0.100000E+01
	"R----160"	"C----205"	0.100000E+01
	"OBJ.FUNC"	"C----206"	0.600000E+01
	"R------3"	"C----206"	0.100000E+01
	"R-----24"	"C----206"	0.100000E+01
	"R----159"	"C----206"	0.100000E+01
	"OBJ.FUNC"	"C----207"	0.400000E+01
	"R------2"	"C----207"	0.100000E+01
	"R-----24"	"C----207"	0.100000E+01
	"R----158"	"C----207"	0.100000E+01
	"OBJ.FUNC"	"C----208"	0.900000E+01
	"R------1"	"C----208"	0.100000E+01
	"R-----24"	"C----208"	0.100000E+01
	"R----157"	"C----208"	0.100000E+01
	"OBJ.FUNC"	"C----209"	0.100000E+02
	"R-----13"	"C----209"	0.100000E+01
	"R-----23"	"C----209"	0.100000E+01
	"R----156"	"C----209"	0.100000E+01
	"OBJ.FUNC"	"C----210"	0.600000E+01
	"R-----12"	"C----210"	0.100000E+01
	"R-----23"	"C----210"	0.100000E+01
	"R----155"	"C----210"	0.100000E+01
	"OBJ.FUNC"	"C----211"	0.100000E+02
	"R-----11"	"C----211"	0.100000E+01
	"R-----23"	"C----211"	0.100000E+01
	"R----154"	"C----211"	0.100000E+01
	"OBJ.FUNC"	"C----212"	0.100000E+02
	"R-----10"	"C----212"	0.100000E+01
	"R-----23"	"C----212"	0.100000E+01
	"R----153"	"C----212"	0.100000E+01
	"OBJ.FUNC"	"C----213"	0.300000E+01
	"R------9"	"C----213"	0.100000E+01
	"R-----23"	"C----213"	0.100000E+01
	"R----152"	"C----213"	0.100000E+01
	"OBJ.FUNC"	"C----214"	0.500000E+01
	"R------8"	"C----214"	0.100000E+01
	"R-----23"	"C----214"	0.100000E+01
	"R----151"	"C----214"	0.100000E+01
	"OBJ.FUNC"	"C----215"	0.900000E+01
	"R------7"	"C----215"	0.100000E+01
	"R-----23"	"C----215"	0.100000E+01
	"R----150"	"C----215"	0.100000E+01
	"OBJ.FUNC"	"C----216"	0.900000E+01
	"R------6"	"C----216"	0.100000E+01
	"R-----23"	"C----216"	0.100000E+01
	"R----149"	"C----216"	0.100000E+01
	"OBJ.FUNC"	"C----217"	0.700000E+01
	"R------5"	"C----217"	0.100000E+01
	"R-----23"	"C----217"	0.100000E+01
	"R----148"	"C----217"	0.100000E+01
	"OBJ.FUNC"	"C----218"	0.200000E+01
	"R------4"	"C----218"	0.100000E+01
	"R-----23"	"C----218"	0.100000E+01
	"R----147"	"C----218"	0.100000E+01
	"OBJ.FUNC"	"C----219"	0.600000E+01
	"R------3"	"C----219"	0.100000E+01
	"R-----23"	"C----219"	0.100000E+01
	"R----146"	"C----219"	0.100000E+01
	"OBJ.FUNC"	"C----220"	0.300000E+01
	"R------2"	"C----220"	0.100000E+01
	"R-----23"	"C----220"	0.100000E+01
	"R----145"	"C----220"	0.100000E+01
	"OBJ.FUNC"	"C----221"	0.300000E+01
	"R------1"	"C----221"	0.100000E+01
	"R-----23"	"C----221"	0.100000E+01
	"R----144"	"C----221"	0.100000E+01
	"OBJ.FUNC"	"C----222"	0.100000E+01
	"R-----13"	"C----222"	0.100000E+01
	"R-----22"	"C----222"	0.100000E+01
	"R----143"	"C----222"	0.100000E+01
	"OBJ.FUNC"	"C----223"	0.400000E+01
	"R-----12"	"C----223"	0.100000E+01
	"R-----22"	"C----223"	0.100000E+01
	"R----142"	"C----223"	0.100000E+01
	"OBJ.FUNC"	"C----224"	0.100000E+02
	"R-----11"	"C----224"	0.100000E+01
	"R-----22"	"C----224"	0.100000E+01
	"R----141"	"C----224"	0.100000E+01
	"OBJ.FUNC"	"C----225"	0.400000E+01
	"R-----10"	"C----225"	0.100000E+01
	"R-----22"	"C----225"	0.100000E+01
	"R----140"	"C----225"	0.100000E+01
	"OBJ.FUNC"	"C----226"	0.800000E+01
	"R------9"	"C----226"	0.100000E+01
	"R-----22"	"C----226"	0.100000E+01
	"R----139"	"C----226"	0.100000E+01
	"OBJ.FUNC"	"C----227"	0.500000E+01
	"R------8"	"C----227"	0.100000E+01
	"R-----22"	"C----227"	0.100000E+01
	"R----138"	"C----227"	0.100000E+01
	"OBJ.FUNC"	"C----228"	0.100000E+01
	"R------7"	"C----228"	0.100000E+01
	"R-----22"	"C----228"	0.100000E+01
	"R----137"	"C----228"	0.100000E+01
	"OBJ.FUNC"	"C----229"	0.800000E+01
	"R------6"	"C----229"	0.100000E+01
	"R-----22"	"C----229"	0.100000E+01
	"R----136"	"C----229"	0.100000E+01
	"OBJ.FUNC"	"C----230"	0.900000E+01
	"R------5"	"C----230"	0.100000E+01
	"R-----22"	"C----230"	0.100000E+01
	"R----135"	"C----230"	0.100000E+01
	"OBJ.FUNC"	"C----231"	0.900000E+01
