data;
param :Aij: A :=
	"R----892"	"C-----15"	-.273000E+01
	"R----900"	"C-----15"	-.351000E+01
	"R----908"	"C-----15"	-.260000E+00
	"R----916"	"C-----15"	-.390000E+01
	"R----924"	"C-----15"	-.193700E+02
	"R----932"	"C-----15"	-.273000E+01
	"R----940"	"C-----15"	-.338000E+01
	"R----948"	"C-----15"	-.338000E+01
	"R---1019"	"C-----15"	-.442000E+01
	"R---1091"	"C-----15"	-.351000E+01
	"R---1171"	"C-----15"	-.312000E+01
	"OBJ.FUNC"	"C-----16"	0.114034E+03
	"R----746"	"C-----16"	-.260000E+00
	"R----754"	"C-----16"	-.260000E+00
	"R----762"	"C-----16"	-.273000E+01
	"R----770"	"C-----16"	-.260000E+00
	"R----778"	"C-----16"	-.520000E+00
	"R----825"	"C-----16"	-.260000E+00
	"R----873"	"C-----16"	-.260000E+00
	"R----929"	"C-----16"	-.273000E+01
	"R----993"	"C-----16"	-.260000E+00
	"R---1065"	"C-----16"	-.260000E+00
	"R---1145"	"C-----16"	-.260000E+00
	"OBJ.FUNC"	"C-----17"	0.114034E+03
	"R----834"	"C-----17"	-.260000E+00
	"R----842"	"C-----17"	-.260000E+00
	"R----850"	"C-----17"	-.338000E+01
	"R----858"	"C-----17"	-.260000E+00
	"R----866"	"C-----17"	-.182000E+01
	"R----874"	"C-----17"	-.260000E+00
	"R----882"	"C-----17"	-.260000E+00
	"R----945"	"C-----17"	-.338000E+01
	"R---1009"	"C-----17"	-.520000E+00
	"R---1081"	"C-----17"	-.260000E+00
	"R---1161"	"C-----17"	-.260000E+00
	"OBJ.FUNC"	"C-----18"	0.114034E+03
	"R----792"	"C-----18"	-.260000E+00
	"R----800"	"C-----18"	-.260000E+00
	"R----808"	"C-----18"	-.338000E+01
	"R----816"	"C-----18"	-.260000E+00
	"R----824"	"C-----18"	-.182000E+01
	"R----832"	"C-----18"	-.260000E+00
	"R----887"	"C-----18"	-.260000E+00
	"R----943"	"C-----18"	-.338000E+01
	"R---1007"	"C-----18"	-.260000E+00
	"R---1079"	"C-----18"	-.260000E+00
	"R---1159"	"C-----18"	-.260000E+00
	"OBJ.FUNC"	"C-----19"	0.114034E+03
	"R----666"	"C-----19"	-.260000E+00
	"R----681"	"C-----19"	-.377000E+01
	"R----697"	"C-----19"	-.520000E+00
	"R----721"	"C-----19"	-.234000E+01
	"R----753"	"C-----19"	-.260000E+00
	"R----793"	"C-----19"	-.260000E+00
	"R----841"	"C-----19"	-.260000E+00
	"R----897"	"C-----19"	-.351000E+01
	"R----961"	"C-----19"	-.520000E+00
	"R---1033"	"C-----19"	-.260000E+00
	"R---1113"	"C-----19"	-.260000E+00
	"OBJ.FUNC"	"C-----20"	0.114034E+03
	"R----752"	"C-----20"	-.260000E+00
	"R----760"	"C-----20"	-.260000E+00
	"R----768"	"C-----20"	-.273000E+01
	"R----776"	"C-----20"	-.260000E+00
	"R----784"	"C-----20"	-.520000E+00
	"R----831"	"C-----20"	-.260000E+00
	"R----879"	"C-----20"	-.260000E+00
	"R----935"	"C-----20"	-.273000E+01
	"R----999"	"C-----20"	-.260000E+00
	"R---1071"	"C-----20"	-.260000E+00
	"R---1151"	"C-----20"	-.260000E+00
	"OBJ.FUNC"	"C-----21"	0.114034E+03
	"R----678"	"C-----21"	-.273000E+01
	"R----686"	"C-----21"	-.377000E+01
	"R----709"	"C-----21"	-.416000E+01
	"R----733"	"C-----21"	-.222300E+02
	"R----765"	"C-----21"	-.273000E+01
	"R----805"	"C-----21"	-.338000E+01
	"R----853"	"C-----21"	-.338000E+01
	"R----909"	"C-----21"	-.260000E+00
	"R----973"	"C-----21"	-.494000E+01
	"R---1045"	"C-----21"	-.351000E+01
	"R---1125"	"C-----21"	-.312000E+01
	"OBJ.FUNC"	"C-----22"	0.114034E+03
	"R----718"	"C-----22"	-.520000E+00
	"R----726"	"C-----22"	-.234000E+01
	"R----734"	"C-----22"	-.222300E+02
	"R----742"	"C-----22"	-.364000E+01
	"R----781"	"C-----22"	-.520000E+00
	"R----821"	"C-----22"	-.182000E+01
	"R----869"	"C-----22"	-.182000E+01
	"R----925"	"C-----22"	-.193700E+02
	"R----989"	"C-----22"	-.728000E+01
	"R---1061"	"C-----22"	-.130000E+01
	"R---1141"	"C-----22"	-.780000E+00
	"OBJ.FUNC"	"C-----23"	0.114034E+03
	"R----714"	"C-----23"	-.520000E+00
	"R----722"	"C-----23"	-.234000E+01
	"R----730"	"C-----23"	-.222300E+02
	"R----738"	"C-----23"	-.364000E+01
	"R----777"	"C-----23"	-.520000E+00
	"R----817"	"C-----23"	-.182000E+01
	"R----865"	"C-----23"	-.182000E+01
	"R----921"	"C-----23"	-.193700E+02
	"R----985"	"C-----23"	-.728000E+01
	"R---1057"	"C-----23"	-.130000E+01
	"R---1137"	"C-----23"	-.780000E+00
	"OBJ.FUNC"	"C-----24"	0.114034E+03
	"R----954"	"C-----24"	-.260000E+00
	"R----962"	"C-----24"	-.520000E+00
	"R----970"	"C-----24"	-.494000E+01
	"R----978"	"C-----24"	-.104000E+01
	"R----986"	"C-----24"	-.728000E+01
	"R----994"	"C-----24"	-.260000E+00
	"R---1002"	"C-----24"	-.260000E+00
	"R---1010"	"C-----24"	-.520000E+00
	"R---1018"	"C-----24"	-.442000E+01
	"R---1097"	"C-----24"	-.520000E+00
	"R---1177"	"C-----24"	-.520000E+00
	"OBJ.FUNC"	"C-----25"	0.114034E+03
	"R----690"	"C-----25"	-.260000E+00
	"R----698"	"C-----25"	-.520000E+00
	"R----706"	"C-----25"	-.416000E+01
	"R----737"	"C-----25"	-.364000E+01
	"R----769"	"C-----25"	-.260000E+00
	"R----809"	"C-----25"	-.260000E+00
	"R----857"	"C-----25"	-.260000E+00
	"R----913"	"C-----25"	-.390000E+01
	"R----977"	"C-----25"	-.104000E+01
	"R---1049"	"C-----25"	-.260000E+00
	"R---1129"	"C-----25"	-.260000E+00
	"OBJ.FUNC"	"C-----26"	0.114034E+03
	"R----748"	"C-----26"	-.260000E+00
	"R----756"	"C-----26"	-.260000E+00
	"R----764"	"C-----26"	-.273000E+01
	"R----772"	"C-----26"	-.260000E+00
	"R----780"	"C-----26"	-.520000E+00
	"R----827"	"C-----26"	-.260000E+00
	"R----875"	"C-----26"	-.260000E+00
	"R----931"	"C-----26"	-.273000E+01
	"R----995"	"C-----26"	-.260000E+00
	"R---1067"	"C-----26"	-.260000E+00
	"R---1147"	"C-----26"	-.260000E+00
	"OBJ.FUNC"	"C-----27"	0.114034E+03
	"R---1112"	"C-----27"	-.260000E+00
	"R---1120"	"C-----27"	-.260000E+00
	"R---1128"	"C-----27"	-.312000E+01
	"R---1136"	"C-----27"	-.260000E+00
	"R---1144"	"C-----27"	-.780000E+00
	"R---1152"	"C-----27"	-.260000E+00
	"R---1160"	"C-----27"	-.260000E+00
	"R---1168"	"C-----27"	-.260000E+00
	"R---1176"	"C-----27"	-.312000E+01
	"R---1184"	"C-----27"	-.520000E+00
	"R---1192"	"C-----27"	-.260000E+00
	"OBJ.FUNC"	"C-----28"	0.114034E+03
	"R----670"	"C-----28"	-.260000E+00
	"R----685"	"C-----28"	-.377000E+01
	"R----701"	"C-----28"	-.520000E+00
	"R----725"	"C-----28"	-.234000E+01
	"R----757"	"C-----28"	-.260000E+00
	"R----797"	"C-----28"	-.260000E+00
	"R----845"	"C-----28"	-.260000E+00
	"R----901"	"C-----28"	-.351000E+01
	"R----965"	"C-----28"	-.520000E+00
	"R---1037"	"C-----28"	-.260000E+00
	"R---1117"	"C-----28"	-.260000E+00
	"OBJ.FUNC"	"C-----29"	0.114034E+03
	"R----669"	"C-----29"	-.260000E+00
	"R----677"	"C-----29"	-.273000E+01
	"R----693"	"C-----29"	-.260000E+00
	"R----717"	"C-----29"	-.520000E+00
	"R----749"	"C-----29"	-.260000E+00
	"R----789"	"C-----29"	-.260000E+00
	"R----837"	"C-----29"	-.260000E+00
	"R----893"	"C-----29"	-.273000E+01
	"R----957"	"C-----29"	-.260000E+00
	"R---1029"	"C-----29"	-.260000E+00
	"R---1109"	"C-----29"	-.260000E+00
	"OBJ.FUNC"	"C-----30"	0.114034E+03
	"R----680"	"C-----30"	-.273000E+01
	"R----688"	"C-----30"	-.377000E+01
	"R----711"	"C-----30"	-.416000E+01
	"R----735"	"C-----30"	-.222300E+02
	"R----767"	"C-----30"	-.273000E+01
	"R----807"	"C-----30"	-.338000E+01
	"R----855"	"C-----30"	-.338000E+01
	"R----911"	"C-----30"	-.260000E+00
	"R----975"	"C-----30"	-.494000E+01
	"R---1047"	"C-----30"	-.351000E+01
	"R---1127"	"C-----30"	-.312000E+01
	"OBJ.FUNC"	"C-----31"	0.114034E+03
	"R----836"	"C-----31"	-.260000E+00
	"R----844"	"C-----31"	-.260000E+00
	"R----852"	"C-----31"	-.338000E+01
	"R----860"	"C-----31"	-.260000E+00
	"R----868"	"C-----31"	-.182000E+01
	"R----876"	"C-----31"	-.260000E+00
	"R----884"	"C-----31"	-.260000E+00
	"R----947"	"C-----31"	-.338000E+01
	"R---1011"	"C-----31"	-.520000E+00
	"R---1083"	"C-----31"	-.260000E+00
	"R---1163"	"C-----31"	-.260000E+00
	"OBJ.FUNC"	"C-----32"	0.114034E+03
	"R---1108"	"C-----32"	-.260000E+00
	"R---1116"	"C-----32"	-.260000E+00
	"R---1124"	"C-----32"	-.312000E+01
	"R---1132"	"C-----32"	-.260000E+00
	"R---1140"	"C-----32"	-.780000E+00
	"R---1148"	"C-----32"	-.260000E+00
	"R---1156"	"C-----32"	-.260000E+00
	"R---1164"	"C-----32"	-.260000E+00
	"R---1172"	"C-----32"	-.312000E+01
	"R---1180"	"C-----32"	-.520000E+00
	"R---1188"	"C-----32"	-.260000E+00
	"OBJ.FUNC"	"C-----33"	0.114034E+03
	"R---1028"	"C-----33"	-.260000E+00
	"R---1036"	"C-----33"	-.260000E+00
	"R---1044"	"C-----33"	-.351000E+01
	"R---1052"	"C-----33"	-.260000E+00
	"R---1060"	"C-----33"	-.130000E+01
	"R---1068"	"C-----33"	-.260000E+00
	"R---1076"	"C-----33"	-.260000E+00
	"R---1084"	"C-----33"	-.260000E+00
	"R---1092"	"C-----33"	-.351000E+01
	"R---1100"	"C-----33"	-.520000E+00
	"R---1187"	"C-----33"	-.260000E+00
	"OBJ.FUNC"	"C-----34"	0.114034E+03
	"R----665"	"C-----34"	-.260000E+00
	"R----673"	"C-----34"	-.273000E+01
	"R----689"	"C-----34"	-.260000E+00
	"R----713"	"C-----34"	-.520000E+00
	"R----745"	"C-----34"	-.260000E+00
	"R----785"	"C-----34"	-.260000E+00
	"R----833"	"C-----34"	-.260000E+00
	"R----889"	"C-----34"	-.273000E+01
	"R----953"	"C-----34"	-.260000E+00
	"R---1025"	"C-----34"	-.260000E+00
	"R---1105"	"C-----34"	-.260000E+00
	"OBJ.FUNC"	"C-----35"	0.114034E+03
	"R----720"	"C-----35"	-.520000E+00
	"R----728"	"C-----35"	-.234000E+01
	"R----736"	"C-----35"	-.222300E+02
	"R----744"	"C-----35"	-.364000E+01
	"R----783"	"C-----35"	-.520000E+00
	"R----823"	"C-----35"	-.182000E+01
	"R----871"	"C-----35"	-.182000E+01
	"R----927"	"C-----35"	-.193700E+02
	"R----991"	"C-----35"	-.728000E+01
	"R---1063"	"C-----35"	-.130000E+01
	"R---1143"	"C-----35"	-.780000E+00
	"OBJ.FUNC"	"C-----36"	0.114034E+03
	"R----958"	"C-----36"	-.260000E+00
	"R----966"	"C-----36"	-.520000E+00
	"R----974"	"C-----36"	-.494000E+01
	"R----982"	"C-----36"	-.104000E+01
	"R----990"	"C-----36"	-.728000E+01
	"R----998"	"C-----36"	-.260000E+00
	"R---1006"	"C-----36"	-.260000E+00
	"R---1014"	"C-----36"	-.520000E+00
	"R---1022"	"C-----36"	-.442000E+01
	"R---1101"	"C-----36"	-.520000E+00
	"R---1181"	"C-----36"	-.520000E+00
	"OBJ.FUNC"	"C-----37"	0.114034E+03
	"R----894"	"C-----37"	-.273000E+01
	"R----902"	"C-----37"	-.351000E+01
	"R----910"	"C-----37"	-.260000E+00
	"R----918"	"C-----37"	-.390000E+01
	"R----926"	"C-----37"	-.193700E+02
	"R----934"	"C-----37"	-.273000E+01
	"R----942"	"C-----37"	-.338000E+01
	"R----950"	"C-----37"	-.338000E+01
	"R---1021"	"C-----37"	-.442000E+01
	"R---1093"	"C-----37"	-.351000E+01
	"R---1173"	"C-----37"	-.312000E+01
	"OBJ.FUNC"	"C-----38"	0.114034E+03
	"R----890"	"C-----38"	-.273000E+01
	"R----898"	"C-----38"	-.351000E+01
	"R----906"	"C-----38"	-.260000E+00
	"R----914"	"C-----38"	-.390000E+01
	"R----922"	"C-----38"	-.193700E+02
	"R----930"	"C-----38"	-.273000E+01
	"R----938"	"C-----38"	-.338000E+01
	"R----946"	"C-----38"	-.338000E+01
	"R---1017"	"C-----38"	-.442000E+01
	"R---1089"	"C-----38"	-.351000E+01
	"R---1169"	"C-----38"	-.312000E+01
	"OBJ.FUNC"	"C-----39"	0.114034E+03
	"R----674"	"C-----39"	-.273000E+01
	"R----682"	"C-----39"	-.377000E+01
	"R----705"	"C-----39"	-.416000E+01
	"R----729"	"C-----39"	-.222300E+02
	"R----761"	"C-----39"	-.273000E+01
	"R----801"	"C-----39"	-.338000E+01
	"R----849"	"C-----39"	-.338000E+01
	"R----905"	"C-----39"	-.260000E+00
	"R----969"	"C-----39"	-.494000E+01
	"R---1041"	"C-----39"	-.351000E+01
	"R---1121"	"C-----39"	-.312000E+01
	"OBJ.FUNC"	"C-----40"	0.114034E+03
	"R----716"	"C-----40"	-.520000E+00
	"R----724"	"C-----40"	-.234000E+01
	"R----732"	"C-----40"	-.222300E+02
	"R----740"	"C-----40"	-.364000E+01
	"R----779"	"C-----40"	-.520000E+00
	"R----819"	"C-----40"	-.182000E+01
	"R----867"	"C-----40"	-.182000E+01
	"R----923"	"C-----40"	-.193700E+02
	"R----987"	"C-----40"	-.728000E+01
	"R---1059"	"C-----40"	-.130000E+01
	"R---1139"	"C-----40"	-.780000E+00
	"OBJ.FUNC"	"C-----41"	0.114034E+03
	"R----692"	"C-----41"	-.260000E+00
	"R----700"	"C-----41"	-.520000E+00
	"R----708"	"C-----41"	-.416000E+01
	"R----739"	"C-----41"	-.364000E+01
	"R----771"	"C-----41"	-.260000E+00
	"R----811"	"C-----41"	-.260000E+00
	"R----859"	"C-----41"	-.260000E+00
	"R----915"	"C-----41"	-.390000E+01
	"R----979"	"C-----41"	-.104000E+01
	"R---1051"	"C-----41"	-.260000E+00
	"R---1131"	"C-----41"	-.260000E+00
	"OBJ.FUNC"	"C-----42"	0.114034E+03
	"R----750"	"C-----42"	-.260000E+00
	"R----758"	"C-----42"	-.260000E+00
	"R----766"	"C-----42"	-.273000E+01
	"R----774"	"C-----42"	-.260000E+00
	"R----782"	"C-----42"	-.520000E+00
	"R----829"	"C-----42"	-.260000E+00
	"R----877"	"C-----42"	-.260000E+00
	"R----933"	"C-----42"	-.273000E+01
	"R----997"	"C-----42"	-.260000E+00
	"R---1069"	"C-----42"	-.260000E+00
	"R---1149"	"C-----42"	-.260000E+00
	"OBJ.FUNC"	"C-----43"	0.114034E+03
	"R----838"	"C-----43"	-.260000E+00
	"R----846"	"C-----43"	-.260000E+00
	"R----854"	"C-----43"	-.338000E+01
	"R----862"	"C-----43"	-.260000E+00
	"R----870"	"C-----43"	-.182000E+01
	"R----878"	"C-----43"	-.260000E+00
	"R----886"	"C-----43"	-.260000E+00
	"R----949"	"C-----43"	-.338000E+01
	"R---1013"	"C-----43"	-.520000E+00
	"R---1085"	"C-----43"	-.260000E+00
	"R---1165"	"C-----43"	-.260000E+00
	"OBJ.FUNC"	"C-----44"	0.114034E+03
	"R---1030"	"C-----44"	-.260000E+00
	"R---1038"	"C-----44"	-.260000E+00
	"R---1046"	"C-----44"	-.351000E+01
	"R---1054"	"C-----44"	-.260000E+00
	"R---1062"	"C-----44"	-.130000E+01
	"R---1070"	"C-----44"	-.260000E+00
	"R---1078"	"C-----44"	-.260000E+00
	"R---1086"	"C-----44"	-.260000E+00
	"R---1094"	"C-----44"	-.351000E+01
	"R---1102"	"C-----44"	-.520000E+00
	"R---1189"	"C-----44"	-.260000E+00
	"OBJ.FUNC"	"C-----45"	0.114034E+03
	"R----671"	"C-----45"	-.260000E+00
	"R----679"	"C-----45"	-.273000E+01
	"R----695"	"C-----45"	-.260000E+00
	"R----719"	"C-----45"	-.520000E+00
	"R----751"	"C-----45"	-.260000E+00
	"R----791"	"C-----45"	-.260000E+00
	"R----839"	"C-----45"	-.260000E+00
	"R----895"	"C-----45"	-.273000E+01
	"R----959"	"C-----45"	-.260000E+00
	"R---1031"	"C-----45"	-.260000E+00
	"R---1111"	"C-----45"	-.260000E+00
	"OBJ.FUNC"	"C-----46"	0.114034E+03
	"R----667"	"C-----46"	-.260000E+00
	"R----675"	"C-----46"	-.273000E+01
	"R----691"	"C-----46"	-.260000E+00
	"R----715"	"C-----46"	-.520000E+00
	"R----747"	"C-----46"	-.260000E+00
	"R----787"	"C-----46"	-.260000E+00
	"R----835"	"C-----46"	-.260000E+00
	"R----891"	"C-----46"	-.273000E+01
	"R----955"	"C-----46"	-.260000E+00
	"R---1027"	"C-----46"	-.260000E+00
	"R---1107"	"C-----46"	-.260000E+00
	"OBJ.FUNC"	"C-----47"	0.114034E+03
	"R----896"	"C-----47"	-.273000E+01
	"R----904"	"C-----47"	-.351000E+01
	"R----912"	"C-----47"	-.260000E+00
	"R----920"	"C-----47"	-.390000E+01
	"R----928"	"C-----47"	-.193700E+02
	"R----936"	"C-----47"	-.273000E+01
	"R----944"	"C-----47"	-.338000E+01
	"R----952"	"C-----47"	-.338000E+01
	"R---1023"	"C-----47"	-.442000E+01
	"R---1095"	"C-----47"	-.351000E+01
	"R---1175"	"C-----47"	-.312000E+01
	"OBJ.FUNC"	"C-----48"	0.114034E+03
	"R----786"	"C-----48"	-.260000E+00
	"R----794"	"C-----48"	-.260000E+00
	"R----802"	"C-----48"	-.338000E+01
	"R----810"	"C-----48"	-.260000E+00
	"R----818"	"C-----48"	-.182000E+01
	"R----826"	"C-----48"	-.260000E+00
	"R----881"	"C-----48"	-.260000E+00
	"R----937"	"C-----48"	-.338000E+01
	"R---1001"	"C-----48"	-.260000E+00
	"R---1073"	"C-----48"	-.260000E+00
	"R---1153"	"C-----48"	-.260000E+00
	"R-----95"	"C-----49"	0.100000E+01
	"R----358"	"C-----49"	-.100000E+01
	"R----661"	"C-----49"	0.100000E+01
	"R----890"	"C-----49"	0.100000E+01
	"R-----95"	"C-----50"	0.100000E+01
	"R----360"	"C-----50"	-.100000E+01
	"R----662"	"C-----50"	0.100000E+01
	"R----892"	"C-----50"	0.100000E+01
	"R-----95"	"C-----51"	0.100000E+01
	"R----362"	"C-----51"	-.100000E+01
	"R----663"	"C-----51"	0.100000E+01
	"R----894"	"C-----51"	0.100000E+01
	"R-----95"	"C-----52"	0.100000E+01
	"R----364"	"C-----52"	-.100000E+01
	"R----664"	"C-----52"	0.100000E+01
	"R----896"	"C-----52"	0.100000E+01
	"R-----30"	"C-----53"	0.100000E+01
	"R----365"	"C-----53"	-.100000E+01
	"R----661"	"C-----53"	0.100000E+01
	"R----897"	"C-----53"	0.100000E+01
	"R-----30"	"C-----54"	0.100000E+01
	"R----367"	"C-----54"	-.100000E+01
	"R----662"	"C-----54"	0.100000E+01
	"R----899"	"C-----54"	0.100000E+01
	"R-----30"	"C-----55"	0.100000E+01
	"R----369"	"C-----55"	-.100000E+01
	"R----663"	"C-----55"	0.100000E+01
	"R----901"	"C-----55"	0.100000E+01
	"R-----30"	"C-----56"	0.100000E+01
	"R----371"	"C-----56"	-.100000E+01
	"R----664"	"C-----56"	0.100000E+01
	"R----903"	"C-----56"	0.100000E+01
	"R----132"	"C-----57"	0.100000E+01
	"R----654"	"C-----57"	-.100000E+01
	"R----661"	"C-----57"	0.100000E+01
	"R---1186"	"C-----57"	0.100000E+01
	"R----132"	"C-----58"	0.100000E+01
	"R----656"	"C-----58"	-.100000E+01
	"R----662"	"C-----58"	0.100000E+01
	"R---1188"	"C-----58"	0.100000E+01
	"R----132"	"C-----59"	0.100000E+01
