data;
param :Aij: A :=
	"R1697"	"C0051"	-1
	"R2429"	"C0051"	-1
	"R2430"	"C0051"	-1
	"R2431"	"C0051"	-1
	"R2432"	"C0051"	-1
	"R0001"	"C0052"	1
	"R0126"	"C0052"	1
	"R0184"	"C0052"	1
	"R0311"	"C0052"	1
	"R0418"	"C0052"	-1
	"R1633"	"C0052"	-1
	"R1723"	"C0052"	-1
	"R1783"	"C0052"	-1
	"R2533"	"C0052"	-1
	"R2534"	"C0052"	-1
	"R2535"	"C0052"	-1
	"R2536"	"C0052"	-1
	"R3973"	"C0052"	4
	"R0002"	"C0053"	1
	"R0131"	"C0053"	1
	"R0184"	"C0053"	1
	"R0315"	"C0053"	1
	"R0419"	"C0053"	-1
	"R1634"	"C0053"	-1
	"R1724"	"C0053"	-1
	"R1784"	"C0053"	-1
	"R2537"	"C0053"	-1
	"R2538"	"C0053"	-1
	"R2539"	"C0053"	-1
	"R2540"	"C0053"	-1
	"R3973"	"C0053"	1.6
	"R0003"	"C0054"	1
	"R0136"	"C0054"	1
	"R0184"	"C0054"	1
	"R0319"	"C0054"	1
	"R0420"	"C0054"	-1
	"R1635"	"C0054"	-1
	"R1725"	"C0054"	-1
	"R1785"	"C0054"	-1
	"R2541"	"C0054"	-1
	"R2542"	"C0054"	-1
	"R2543"	"C0054"	-1
	"R2544"	"C0054"	-1
	"R3973"	"C0054"	3.2
	"R0004"	"C0055"	1
	"R0141"	"C0055"	1
	"R0184"	"C0055"	1
	"R0323"	"C0055"	1
	"R0421"	"C0055"	-1
	"R1636"	"C0055"	-1
	"R1726"	"C0055"	-1
	"R1786"	"C0055"	-1
	"R2545"	"C0055"	-1
	"R2546"	"C0055"	-1
	"R2547"	"C0055"	-1
	"R2548"	"C0055"	-1
	"R3973"	"C0055"	0.8
	"R0005"	"C0056"	1
	"R0146"	"C0056"	1
	"R0184"	"C0056"	1
	"R0327"	"C0056"	1
	"R0422"	"C0056"	-1
	"R1637"	"C0056"	-1
	"R1727"	"C0056"	-1
	"R1787"	"C0056"	-1
	"R2549"	"C0056"	-1
	"R2550"	"C0056"	-1
	"R2551"	"C0056"	-1
	"R2552"	"C0056"	-1
	"R0001"	"C0057"	1
	"R0156"	"C0057"	1
	"R0185"	"C0057"	1
	"R0336"	"C0057"	1
	"R1663"	"C0057"	-1
	"R1753"	"C0057"	-1
	"R1813"	"C0057"	-1
	"R1843"	"C0057"	-1
	"R2653"	"C0057"	-1
	"R2654"	"C0057"	-1
	"R2655"	"C0057"	-1
	"R2656"	"C0057"	-1
	"R3973"	"C0057"	6
	"R0002"	"C0058"	1
	"R0161"	"C0058"	1
	"R0185"	"C0058"	1
	"R0341"	"C0058"	1
	"R1664"	"C0058"	-1
	"R1754"	"C0058"	-1
	"R1814"	"C0058"	-1
	"R1844"	"C0058"	-1
	"R2657"	"C0058"	-1
	"R2658"	"C0058"	-1
	"R2659"	"C0058"	-1
	"R2660"	"C0058"	-1
	"R3973"	"C0058"	2.4
	"R0003"	"C0059"	1
	"R0166"	"C0059"	1
	"R0185"	"C0059"	1
	"R0346"	"C0059"	1
	"R1665"	"C0059"	-1
	"R1755"	"C0059"	-1
	"R1815"	"C0059"	-1
	"R1845"	"C0059"	-1
	"R2661"	"C0059"	-1
	"R2662"	"C0059"	-1
	"R2663"	"C0059"	-1
	"R2664"	"C0059"	-1
	"R3973"	"C0059"	4.8
	"R0004"	"C0060"	1
	"R0171"	"C0060"	1
	"R0185"	"C0060"	1
	"R0351"	"C0060"	1
	"R1666"	"C0060"	-1
	"R1756"	"C0060"	-1
	"R1816"	"C0060"	-1
	"R1846"	"C0060"	-1
	"R2665"	"C0060"	-1
	"R2666"	"C0060"	-1
	"R2667"	"C0060"	-1
	"R2668"	"C0060"	-1
	"R3973"	"C0060"	1.2
	"R0005"	"C0061"	1
	"R0176"	"C0061"	1
	"R0185"	"C0061"	1
	"R0356"	"C0061"	1
	"R1667"	"C0061"	-1
	"R1757"	"C0061"	-1
	"R1817"	"C0061"	-1
	"R1847"	"C0061"	-1
	"R2669"	"C0061"	-1
	"R2670"	"C0061"	-1
	"R2671"	"C0061"	-1
	"R2672"	"C0061"	-1
	"R0006"	"C0062"	1
	"R0031"	"C0062"	1
	"R0186"	"C0062"	1
	"R0271"	"C0062"	1
	"R0423"	"C0062"	-1
	"R0424"	"C0062"	-1
	"R0425"	"C0062"	-1
	"R0426"	"C0062"	-1
	"R2193"	"C0062"	-1
	"R2194"	"C0062"	-1
	"R2195"	"C0062"	-1
	"R2196"	"C0062"	-1
	"R3973"	"C0062"	2
	"R0007"	"C0063"	1
	"R0042"	"C0063"	1
	"R0186"	"C0063"	1
	"R0273"	"C0063"	1
	"R0427"	"C0063"	-1
	"R0428"	"C0063"	-1
	"R0429"	"C0063"	-1
	"R0430"	"C0063"	-1
	"R2197"	"C0063"	-1
	"R2198"	"C0063"	-1
	"R2199"	"C0063"	-1
	"R2200"	"C0063"	-1
	"R3973"	"C0063"	1.2
	"R0008"	"C0064"	1
	"R0047"	"C0064"	1
	"R0186"	"C0064"	1
	"R0274"	"C0064"	1
	"R0431"	"C0064"	-1
	"R0432"	"C0064"	-1
	"R0433"	"C0064"	-1
	"R0434"	"C0064"	-1
	"R2201"	"C0064"	-1
	"R2202"	"C0064"	-1
	"R2203"	"C0064"	-1
	"R2204"	"C0064"	-1
	"R0009"	"C0065"	1
	"R0052"	"C0065"	1
	"R0186"	"C0065"	1
	"R0275"	"C0065"	1
	"R0435"	"C0065"	-1
	"R0436"	"C0065"	-1
	"R0437"	"C0065"	-1
	"R0438"	"C0065"	-1
	"R2205"	"C0065"	-1
	"R2206"	"C0065"	-1
	"R2207"	"C0065"	-1
	"R2208"	"C0065"	-1
	"R3973"	"C0065"	0.8
	"R0010"	"C0066"	1
	"R0057"	"C0066"	1
	"R0186"	"C0066"	1
	"R0276"	"C0066"	1
	"R0439"	"C0066"	-1
	"R0440"	"C0066"	-1
	"R0441"	"C0066"	-1
	"R0442"	"C0066"	-1
	"R2209"	"C0066"	-1
	"R2210"	"C0066"	-1
	"R2211"	"C0066"	-1
	"R2212"	"C0066"	-1
	"R3973"	"C0066"	0.8
	"R0006"	"C0067"	1
	"R0061"	"C0067"	1
	"R0187"	"C0067"	1
	"R0277"	"C0067"	1
	"R0443"	"C0067"	-1
	"R0444"	"C0067"	-1
	"R0445"	"C0067"	-1
	"R1578"	"C0067"	-1
	"R2313"	"C0067"	-1
	"R2314"	"C0067"	-1
	"R2315"	"C0067"	-1
	"R2316"	"C0067"	-1
	"R3973"	"C0067"	4
	"R0007"	"C0068"	1
	"R0072"	"C0068"	1
	"R0187"	"C0068"	1
	"R0281"	"C0068"	1
	"R0446"	"C0068"	-1
	"R0447"	"C0068"	-1
	"R0448"	"C0068"	-1
	"R1579"	"C0068"	-1
	"R2317"	"C0068"	-1
	"R2318"	"C0068"	-1
	"R2319"	"C0068"	-1
	"R2320"	"C0068"	-1
	"R3973"	"C0068"	2.4
	"R0008"	"C0069"	1
	"R0077"	"C0069"	1
	"R0187"	"C0069"	1
	"R0283"	"C0069"	1
	"R0449"	"C0069"	-1
	"R0450"	"C0069"	-1
	"R0451"	"C0069"	-1
	"R1580"	"C0069"	-1
	"R2321"	"C0069"	-1
	"R2322"	"C0069"	-1
	"R2323"	"C0069"	-1
	"R2324"	"C0069"	-1
	"R0009"	"C0070"	1
	"R0082"	"C0070"	1
	"R0187"	"C0070"	1
	"R0285"	"C0070"	1
	"R0452"	"C0070"	-1
	"R0453"	"C0070"	-1
	"R0454"	"C0070"	-1
	"R1581"	"C0070"	-1
	"R2325"	"C0070"	-1
	"R2326"	"C0070"	-1
	"R2327"	"C0070"	-1
	"R2328"	"C0070"	-1
	"R3973"	"C0070"	1.6
	"R0010"	"C0071"	1
	"R0087"	"C0071"	1
	"R0187"	"C0071"	1
	"R0287"	"C0071"	1
	"R0455"	"C0071"	-1
	"R0456"	"C0071"	-1
	"R0457"	"C0071"	-1
	"R1582"	"C0071"	-1
	"R2329"	"C0071"	-1
	"R2330"	"C0071"	-1
	"R2331"	"C0071"	-1
	"R2332"	"C0071"	-1
	"R3973"	"C0071"	1.6
	"R0006"	"C0072"	1
	"R0091"	"C0072"	1
	"R0188"	"C0072"	1
	"R0289"	"C0072"	1
	"R0458"	"C0072"	-1
	"R0459"	"C0072"	-1
