Solution Log - 2025-07-14 23:29:12
==================================================
Status: optimal
C5617000: 0.6800000000000004
C5637000: 78.99999989
C5668001: 32.49999967500008
C5725001: -1.9999999669030863e-08
C5725002: 30.499999645000113
C5725003: 6.1800000849998895
C5725004: 5.500000084999921
C5725005: 32.49999967500008
C5786000: 50.49999983500003
C5835000: 17.000000169999968
C5896000: 78.99999989
C5898000: 552.99999923
C5959000: 78.99999989
C5961000: 72.00000010000004
C6003000: 175.99999995999985
C6032000: 12.00000012
C6047000: 78.99999989
C6111001: 22.17999995499992
C6112001: 31.179999655000113
C6173000: 25.00000004999997
C6206008: 25.00000004999997
C6213000: 3292.1599766000018
C6243000: 1793.9999970200001
C6246900: 57.508863357597804
C6249900: 57.508863357597804
C6361000: 823.0399941500004
C6413000: 65.00000003
C6414000: 65.00000003
C6567000: 35.999999740000035
C6619002: 73.49999987499992
C6619004: 4.000000030000081
C6620900: 77.499999905
C6633000: 576.8199995450004
C6874000: 78.99999989
C6924000: 78.99999989
C6937008: 26.999999999999886
C6960000: 27.00000006999997
C6965000: 25.00000004999997
C7240000: 25.00000004999997
C7287000: 25.00000004999997
C7322000: 28.500000054999965
C7323000: 28.500000054999965
C7360000: 46.99999976000008
C7394000: 50.49999983500003
C7481900: 65.00000003
C7482900: 13.999999859999999
C7612000: 16.50000020500008
C7709000: 78.99999989
C7710000: 13.999999859999999
C7711000: 65.00000003
C7750000: 28.500000054999965
C7753000: 27.00000006999997
C7799000: 12.000000129999998
C7832000: 13.999999859999999
C7834000: 65.00000003
C7840000: 13.999999859999999
C7841000: 65.00000003
C7843000: 65.00000003
C7881000: 50.49999983500003
C7884000: 50.49999983500003
C7890008: 44.999999750000114
C8026000: 63.00000001000001
C8171001: 44.999999750000114
C8175008: 5.500000084999921
C8176001: 5.500000084999921
C8187000: 50.49999983500003
C8237000: 12.499999884973773
C8238000: 13.99999987992063
C8239000: 12.499999894920629
C8241000: 12.499999875
C8309000: 27.00000006999997
C8343008: 0.9299999750001694
C8344000: 0.9299999750001694
C8387000: 28.500000054999965
C8480000: 50.99999989000003
C8510000: 78.99999989992631
C8511000: 78.99999989992631
C8512000: 78.99999990979312
C8667000: 8.499999835
C8930000: 11.320000129999999
C8953000: 580.9999989597288
C8954000: 580.9999989597288
C8955000: 580.9999989686095
C8957000: 65.00000003
C9008000: 817.9999986199999
C9009000: 78.99999989
C9039000: 78.99999989
C9041000: 78.99999989
C9042000: 473.99999934
C9354000: 28.500000054999965
C9394001: 25.00000004999997
C9470000: 4638.500002245004
C9492000: 78.99999989
C9506000: 78.99999989
C9516000: 78.99999989
C9520000: 78.99999989
C9556000: 78.99999989
C9646000: 57.00000010999993
C9696000: 78.99999989
C9697000: 78.99999989
C9699000: 78.99999989
C9701006: 57.00000010999993
C9732001: 25.00000005
C9741000: 78.99999989
C9887000: 65.00000003
D3034002: 157.99999978
D3062000: 1.499999985
D3066000: 78.99999989
D3098000: 58.50000009499993
D3100001: 67.500000005
D3129000: 823.0399941500004
D3131000: 500.0399971999997
D3133000: 78.99999989
D3144000: 78.99999989
D4381000: 13.999999859999999
D4394000: 13.999999859999999
D4395000: 65.00000003
D4403000: 2.499999975
D4404000: 11.499999885000001
D4524001: 19.519999995200358
D4528008: 7.879999878800161
D4529008: 11.640000116400198
D4530000: 33.0000004100001
D4551000: 25.00000004999997
D4598000: 50.99999989
D4599000: 28.0
D4602000: 78.99999989
D4613000: 65.00000003
D4614000: 65.00000003
D4636000: 175.16999688190006
D4647000: 3292.1599766000018
D4678000: 28.500000054999965
D4689000: 154.02999904349994
M0001000: 0.17886364859701576
M0002000: 2.343333235483081
M0003000: 12.5049996930505
M0046000: 8.353888652689088
M0063000: 0.9309999874997952
M0107000: 61.21000061209984
M0113000: 87.5833873298389
M0119000: 82.8973873298389
M0120000: 309.0000009
M0124000: 145.2500009
M0126000: 174.40461014706108
M0130000: 303.9800009
M0140000: 198.3500009
M0141000: 75.22810969706111
M0142000: 75.23194303039443
M0144000: 271.13000089999997
M0145000: 736.484605860861
M0149000: 10.0000001
M0154000: 39.48866661166646
M0164900: 24.330000243299807
M0165900: 26.84000026839977
M0166000: 15.1500001515
M0168000: 149.1500009
M0169000: 541.3577159979723
M0171000: 541.3595493313056
M0213000: 8.000000079999998
M2498000: 6.810000068099999
M2507000: 233.6500009
M2529000: 9.00000009
M2530000: 243.0100009
M2539000: 145.69000089999997
M3012000: 20.120000201199915
M3253000: 15.000000150000005
M3256000: 40.000000399999976
M3278000: 0.5200000099999995
M3279000: 0.6400000099999996
M3280000: 0.750000009999999
M3775000: 3.950000039499845
M3776000: 8.279999858500535
M5245008: 2.3211363364028497
M5247008: 11.120000111199914
M5430000: 8.220000082199778
M5543002: 1.3600000100000005
M5557002: 0.68000001
M8237000: -9.973772724568319e-09
M8239000: -9.94685597758418e-09
M8343008: 0.5700000099998307
M8510000: -9.92631473088232e-09
M8512000: -9.866805300981189e-09
M8953000: -9.728914399666646e-09
M8955000: -8.880597753822403e-09
N4528008: 2.1200000211998393
N4529008: 3.3600000335997695
qmatrixvar: 81459404.1523765

Solver Statistics:
Time: 0.1902 sec
Nodes: 1
LP Iterations: 1156
==================================================
